,0
2017-08-22 17:00:00+00:00,57.62
2017-08-22 18:00:00+00:00,75.94
2017-08-22 19:00:00+00:00,60.0
2017-08-22 20:00:00+00:00,54.0
2017-08-22 21:00:00+00:00,50.7
2017-08-22 22:00:00+00:00,50.03
2017-09-20 23:00:00+00:00,43.0
2017-09-21 00:00:00+00:00,42.4
2017-09-21 01:00:00+00:00,42.53
2017-09-21 02:00:00+00:00,42.53
2017-09-21 03:00:00+00:00,43.66
2017-09-21 04:00:00+00:00,53.2
2017-09-21 05:00:00+00:00,56.0
2017-09-21 06:00:00+00:00,62.0
2017-09-21 07:00:00+00:00,58.62
2017-09-21 08:00:00+00:00,56.0
2017-09-21 09:00:00+00:00,53.2
2017-09-21 10:00:00+00:00,42.53
2017-09-21 11:00:00+00:00,42.0
2017-09-21 12:00:00+00:00,43.12
2017-09-21 13:00:00+00:00,51.56
2017-09-21 14:00:00+00:00,53.2
2017-09-21 15:00:00+00:00,54.72
2017-09-21 16:00:00+00:00,62.0
2017-09-21 17:00:00+00:00,89.4
2017-09-21 18:00:00+00:00,72.0
2017-09-21 19:00:00+00:00,59.0
2017-09-21 20:00:00+00:00,51.8
2017-09-21 21:00:00+00:00,51.56
2017-09-21 22:00:00+00:00,51.5
2017-10-20 23:00:00+00:00,48.28
2017-10-21 00:00:00+00:00,46.12
2017-10-21 01:00:00+00:00,46.28
2017-10-21 02:00:00+00:00,46.28
2017-10-21 03:00:00+00:00,48.28
2017-10-21 04:00:00+00:00,52.88
2017-10-21 05:00:00+00:00,65.0
2017-10-21 06:00:00+00:00,68.7
2017-10-21 07:00:00+00:00,60.0
2017-10-21 08:00:00+00:00,56.12
2017-10-21 09:00:00+00:00,53.1
2017-10-21 10:00:00+00:00,50.7
2017-10-21 11:00:00+00:00,48.9
2017-10-21 12:00:00+00:00,44.34
2017-10-21 13:00:00+00:00,47.0
2017-10-21 14:00:00+00:00,47.62
2017-10-21 15:00:00+00:00,50.7
2017-10-21 16:00:00+00:00,69.7
2017-10-21 17:00:00+00:00,70.7
2017-10-21 18:00:00+00:00,70.0
2017-10-21 19:00:00+00:00,56.75
2017-10-21 20:00:00+00:00,50.38
2017-10-21 21:00:00+00:00,46.12
2017-10-21 22:00:00+00:00,44.6
2017-11-19 23:00:00+00:00,63.5
2017-11-20 00:00:00+00:00,57.9
2017-11-20 01:00:00+00:00,54.4
2017-11-20 02:00:00+00:00,51.44
2017-11-20 03:00:00+00:00,48.4
2017-11-20 04:00:00+00:00,53.9
2017-11-20 05:00:00+00:00,70.1
2017-11-20 06:00:00+00:00,81.2
2017-11-20 07:00:00+00:00,88.94
2017-11-20 08:00:00+00:00,80.4
2017-11-20 09:00:00+00:00,77.1
2017-11-20 10:00:00+00:00,72.44
2017-11-20 11:00:00+00:00,69.75
2017-11-20 12:00:00+00:00,68.06
2017-11-20 13:00:00+00:00,69.75
2017-11-20 14:00:00+00:00,79.1
2017-11-20 15:00:00+00:00,85.5
2017-11-20 16:00:00+00:00,99.4
2017-11-20 17:00:00+00:00,85.0
2017-11-20 18:00:00+00:00,79.56
2017-11-20 19:00:00+00:00,75.0
2017-11-20 20:00:00+00:00,68.5
2017-11-20 21:00:00+00:00,61.94
2017-11-20 22:00:00+00:00,57.75
2017-12-19 23:00:00+00:00,67.0
2017-12-20 00:00:00+00:00,65.0
2017-12-20 01:00:00+00:00,61.8
2017-12-20 02:00:00+00:00,61.1
2017-12-20 03:00:00+00:00,62.94
2017-12-20 04:00:00+00:00,66.25
2017-12-20 05:00:00+00:00,72.7
2017-12-20 06:00:00+00:00,76.4
2017-12-20 07:00:00+00:00,100.0
2017-12-20 08:00:00+00:00,104.4
2017-12-20 09:00:00+00:00,90.0
2017-12-20 10:00:00+00:00,82.94
2017-12-20 11:00:00+00:00,76.4
2017-12-20 12:00:00+00:00,76.0
2017-12-20 13:00:00+00:00,80.0
2017-12-20 14:00:00+00:00,85.75
2017-12-20 15:00:00+00:00,100.0
2017-12-20 16:00:00+00:00,99.75
2017-12-20 17:00:00+00:00,85.56
2017-12-20 18:00:00+00:00,78.44
2017-12-20 19:00:00+00:00,76.5
2017-12-20 20:00:00+00:00,70.6
2017-12-20 21:00:00+00:00,68.75
2017-12-20 22:00:00+00:00,65.0
2018-01-18 23:00:00+00:00,43.56
2018-01-19 00:00:00+00:00,38.3
2018-01-19 01:00:00+00:00,33.47
2018-01-19 02:00:00+00:00,34.3
2018-01-19 03:00:00+00:00,33.3
2018-01-19 04:00:00+00:00,38.34
2018-01-19 05:00:00+00:00,44.06
2018-01-19 06:00:00+00:00,53.75
2018-01-19 07:00:00+00:00,62.8
2018-01-19 08:00:00+00:00,58.06
2018-01-19 09:00:00+00:00,56.25
2018-01-19 10:00:00+00:00,56.12
2018-01-19 11:00:00+00:00,48.88
2018-01-19 12:00:00+00:00,48.8
2018-01-19 13:00:00+00:00,50.9
2018-01-19 14:00:00+00:00,54.94
2018-01-19 15:00:00+00:00,57.4
2018-01-19 16:00:00+00:00,66.4
2018-01-19 17:00:00+00:00,66.4
2018-01-19 18:00:00+00:00,62.56
2018-01-19 19:00:00+00:00,53.3
2018-01-19 20:00:00+00:00,48.8
2018-01-19 21:00:00+00:00,46.78
2018-01-19 22:00:00+00:00,43.56
2018-02-17 23:00:00+00:00,43.62
2018-02-18 00:00:00+00:00,40.78
2018-02-18 01:00:00+00:00,40.28
2018-02-18 02:00:00+00:00,40.0
2018-02-18 03:00:00+00:00,39.56
2018-02-18 04:00:00+00:00,40.38
2018-02-18 05:00:00+00:00,40.28
2018-02-18 06:00:00+00:00,43.0
2018-02-18 07:00:00+00:00,44.12
2018-02-18 08:00:00+00:00,45.9
2018-02-18 09:00:00+00:00,47.0
2018-02-18 10:00:00+00:00,47.0
2018-02-18 11:00:00+00:00,47.0
2018-02-18 12:00:00+00:00,44.0
2018-02-18 13:00:00+00:00,43.75
2018-02-18 14:00:00+00:00,45.0
2018-02-18 15:00:00+00:00,47.0
2018-02-18 16:00:00+00:00,48.72
2018-02-18 17:00:00+00:00,61.9
2018-02-18 18:00:00+00:00,64.0
2018-02-18 19:00:00+00:00,59.34
2018-02-18 20:00:00+00:00,54.62
2018-02-18 21:00:00+00:00,50.1
2018-02-18 22:00:00+00:00,47.22
2018-03-19 23:00:00+00:00,46.6
2018-03-20 00:00:00+00:00,46.6
2018-03-20 01:00:00+00:00,44.8
2018-03-20 02:00:00+00:00,46.4
2018-03-20 03:00:00+00:00,46.97
2018-03-20 04:00:00+00:00,48.25
2018-03-20 05:00:00+00:00,58.28
2018-03-20 06:00:00+00:00,70.56
2018-03-20 07:00:00+00:00,74.1
2018-03-20 08:00:00+00:00,71.44
2018-03-20 09:00:00+00:00,68.8
2018-03-20 10:00:00+00:00,64.5
2018-03-20 11:00:00+00:00,58.28
2018-03-20 12:00:00+00:00,58.1
2018-03-20 13:00:00+00:00,65.0
2018-03-20 14:00:00+00:00,71.0
2018-03-20 15:00:00+00:00,71.0
2018-03-20 16:00:00+00:00,73.5
2018-03-20 17:00:00+00:00,75.3
2018-03-20 18:00:00+00:00,75.7
2018-03-20 19:00:00+00:00,71.75
2018-03-20 20:00:00+00:00,60.94
2018-03-20 21:00:00+00:00,56.0
2018-03-20 22:00:00+00:00,52.12
2018-04-18 23:00:00+00:00,35.0
2018-04-19 00:00:00+00:00,32.53
2018-04-19 01:00:00+00:00,31.02
2018-04-19 02:00:00+00:00,31.1
2018-04-19 03:00:00+00:00,35.47
2018-04-19 04:00:00+00:00,48.3
2018-04-19 05:00:00+00:00,53.38
2018-04-19 06:00:00+00:00,60.38
2018-04-19 07:00:00+00:00,49.16
2018-04-19 08:00:00+00:00,47.72
2018-04-19 09:00:00+00:00,43.56
2018-04-19 10:00:00+00:00,36.53
2018-04-19 11:00:00+00:00,34.38
2018-04-19 12:00:00+00:00,35.56
2018-04-19 13:00:00+00:00,41.84
2018-04-19 14:00:00+00:00,46.47
2018-04-19 15:00:00+00:00,48.2
2018-04-19 16:00:00+00:00,50.12
2018-04-19 17:00:00+00:00,57.56
2018-04-19 18:00:00+00:00,60.38
2018-04-19 19:00:00+00:00,53.0
2018-04-19 20:00:00+00:00,46.38
2018-04-19 21:00:00+00:00,45.0
2018-04-19 22:00:00+00:00,44.62
2018-05-18 23:00:00+00:00,50.7
2018-05-19 00:00:00+00:00,42.7
2018-05-19 01:00:00+00:00,41.94
2018-05-19 02:00:00+00:00,39.03
2018-05-19 03:00:00+00:00,38.78
2018-05-19 04:00:00+00:00,42.44
2018-05-19 05:00:00+00:00,50.4
2018-05-19 06:00:00+00:00,54.2
2018-05-19 07:00:00+00:00,53.88
2018-05-19 08:00:00+00:00,53.7
2018-05-19 09:00:00+00:00,52.16
2018-05-19 10:00:00+00:00,41.94
2018-05-19 11:00:00+00:00,35.0
2018-05-19 12:00:00+00:00,34.5
2018-05-19 13:00:00+00:00,39.0
2018-05-19 14:00:00+00:00,48.97
2018-05-19 15:00:00+00:00,44.5
2018-05-19 16:00:00+00:00,44.9
2018-05-19 17:00:00+00:00,54.53
2018-05-19 18:00:00+00:00,57.2
2018-05-19 19:00:00+00:00,57.66
2018-05-19 20:00:00+00:00,50.0
2018-05-19 21:00:00+00:00,44.88
2018-05-19 22:00:00+00:00,55.5
2018-06-17 23:00:00+00:00,37.0
2018-06-18 00:00:00+00:00,35.4
2018-06-18 01:00:00+00:00,34.0
2018-06-18 02:00:00+00:00,34.0
2018-06-18 03:00:00+00:00,38.75
2018-06-18 04:00:00+00:00,55.0
2018-06-18 05:00:00+00:00,59.66
2018-06-18 06:00:00+00:00,61.25
2018-06-18 07:00:00+00:00,61.0
2018-06-18 08:00:00+00:00,58.66
2018-06-18 09:00:00+00:00,58.1
2018-06-18 10:00:00+00:00,56.38
2018-06-18 11:00:00+00:00,56.38
2018-06-18 12:00:00+00:00,59.0
2018-06-18 13:00:00+00:00,59.66
2018-06-18 14:00:00+00:00,60.0
2018-06-18 15:00:00+00:00,60.0
2018-06-18 16:00:00+00:00,59.9
2018-06-18 17:00:00+00:00,62.28
2018-06-18 18:00:00+00:00,62.28
2018-06-18 19:00:00+00:00,61.3
2018-06-18 20:00:00+00:00,59.2
2018-06-18 21:00:00+00:00,55.1
2018-06-18 22:00:00+00:00,58.0
2018-07-17 23:00:00+00:00,59.16
2018-07-18 00:00:00+00:00,58.66
2018-07-18 01:00:00+00:00,54.9
2018-07-18 02:00:00+00:00,55.0
2018-07-18 03:00:00+00:00,57.66
2018-07-18 04:00:00+00:00,62.0
2018-07-18 05:00:00+00:00,68.4
2018-07-18 06:00:00+00:00,73.3
2018-07-18 07:00:00+00:00,73.1
2018-07-18 08:00:00+00:00,70.56
2018-07-18 09:00:00+00:00,69.0
2018-07-18 10:00:00+00:00,62.22
2018-07-18 11:00:00+00:00,65.25
2018-07-18 12:00:00+00:00,69.25
2018-07-18 13:00:00+00:00,69.94
2018-07-18 14:00:00+00:00,72.0
2018-07-18 15:00:00+00:00,74.0
2018-07-18 16:00:00+00:00,74.6
2018-07-18 17:00:00+00:00,76.1
2018-07-18 18:00:00+00:00,76.1
2018-07-18 19:00:00+00:00,76.1
2018-07-18 20:00:00+00:00,71.9
2018-07-18 21:00:00+00:00,63.03
2018-07-18 22:00:00+00:00,63.0
2018-08-16 23:00:00+00:00,51.75
2018-08-17 00:00:00+00:00,49.53
2018-08-17 01:00:00+00:00,49.28
2018-08-17 02:00:00+00:00,49.28
2018-08-17 03:00:00+00:00,52.12
2018-08-17 04:00:00+00:00,56.62
2018-08-17 05:00:00+00:00,62.8
2018-08-17 06:00:00+00:00,64.0
2018-08-17 07:00:00+00:00,64.4
2018-08-17 08:00:00+00:00,63.0
2018-08-17 09:00:00+00:00,62.8
2018-08-17 10:00:00+00:00,61.97
2018-08-17 11:00:00+00:00,59.28
2018-08-17 12:00:00+00:00,59.4
2018-08-17 13:00:00+00:00,62.06
2018-08-17 14:00:00+00:00,64.0
2018-08-17 15:00:00+00:00,65.0
2018-08-17 16:00:00+00:00,65.44
2018-08-17 17:00:00+00:00,66.3
2018-08-17 18:00:00+00:00,67.0
2018-08-17 19:00:00+00:00,65.8
2018-08-17 20:00:00+00:00,65.0
2018-08-17 21:00:00+00:00,63.84
2018-08-17 22:00:00+00:00,62.5
2018-09-15 23:00:00+00:00,68.1
2018-09-16 00:00:00+00:00,64.9
2018-09-16 01:00:00+00:00,62.7
2018-09-16 02:00:00+00:00,62.34
2018-09-16 03:00:00+00:00,62.34
2018-09-16 04:00:00+00:00,65.75
2018-09-16 05:00:00+00:00,62.72
2018-09-16 06:00:00+00:00,61.4
2018-09-16 07:00:00+00:00,63.4
2018-09-16 08:00:00+00:00,63.34
2018-09-16 09:00:00+00:00,62.9
2018-09-16 10:00:00+00:00,61.4
2018-09-16 11:00:00+00:00,59.66
2018-09-16 12:00:00+00:00,59.1
2018-09-16 13:00:00+00:00,60.1
2018-09-16 14:00:00+00:00,63.84
2018-09-16 15:00:00+00:00,68.0
2018-09-16 16:00:00+00:00,68.8
2018-09-16 17:00:00+00:00,73.3
2018-09-16 18:00:00+00:00,75.0
2018-09-16 19:00:00+00:00,72.8
2018-09-16 20:00:00+00:00,72.06
2018-09-16 21:00:00+00:00,68.0
2018-09-16 22:00:00+00:00,70.0
2018-10-15 23:00:00+00:00,65.4
2018-10-16 00:00:00+00:00,65.0
2018-10-16 01:00:00+00:00,64.94
2018-10-16 02:00:00+00:00,64.94
2018-10-16 03:00:00+00:00,66.0
2018-10-16 04:00:00+00:00,78.4
2018-10-16 05:00:00+00:00,87.0
2018-10-16 06:00:00+00:00,95.9
2018-10-16 07:00:00+00:00,95.0
2018-10-16 08:00:00+00:00,90.0
2018-10-16 09:00:00+00:00,90.0
2018-10-16 10:00:00+00:00,77.0
2018-10-16 11:00:00+00:00,78.8
2018-10-16 12:00:00+00:00,85.0
2018-10-16 13:00:00+00:00,90.0
2018-10-16 14:00:00+00:00,89.4
2018-10-16 15:00:00+00:00,84.3
2018-10-16 16:00:00+00:00,93.0
2018-10-16 17:00:00+00:00,105.1
2018-10-16 18:00:00+00:00,90.0
2018-10-16 19:00:00+00:00,76.7
2018-10-16 20:00:00+00:00,77.0
2018-10-16 21:00:00+00:00,70.06
2018-10-16 22:00:00+00:00,68.4
2018-11-14 23:00:00+00:00,57.25
2018-11-15 00:00:00+00:00,51.94
2018-11-15 01:00:00+00:00,51.28
2018-11-15 02:00:00+00:00,50.28
2018-11-15 03:00:00+00:00,51.03
2018-11-15 04:00:00+00:00,53.16
2018-11-15 05:00:00+00:00,65.06
2018-11-15 06:00:00+00:00,73.2
2018-11-15 07:00:00+00:00,74.44
2018-11-15 08:00:00+00:00,73.25
2018-11-15 09:00:00+00:00,70.0
2018-11-15 10:00:00+00:00,68.4
2018-11-15 11:00:00+00:00,67.2
2018-11-15 12:00:00+00:00,67.5
2018-11-15 13:00:00+00:00,68.44
2018-11-15 14:00:00+00:00,73.1
2018-11-15 15:00:00+00:00,74.5
2018-11-15 16:00:00+00:00,79.7
2018-11-15 17:00:00+00:00,79.0
2018-11-15 18:00:00+00:00,76.0
2018-11-15 19:00:00+00:00,71.06
2018-11-15 20:00:00+00:00,68.25
2018-11-15 21:00:00+00:00,65.44
2018-11-15 22:00:00+00:00,64.0
2018-12-14 23:00:00+00:00,70.3
2018-12-15 00:00:00+00:00,63.44
2018-12-15 01:00:00+00:00,59.25
2018-12-15 02:00:00+00:00,59.25
2018-12-15 03:00:00+00:00,59.25
2018-12-15 04:00:00+00:00,59.25
2018-12-15 05:00:00+00:00,63.1
2018-12-15 06:00:00+00:00,69.25
2018-12-15 07:00:00+00:00,71.7
2018-12-15 08:00:00+00:00,71.75
2018-12-15 09:00:00+00:00,70.9
2018-12-15 10:00:00+00:00,68.94
2018-12-15 11:00:00+00:00,67.56
2018-12-15 12:00:00+00:00,63.22
2018-12-15 13:00:00+00:00,61.97
2018-12-15 14:00:00+00:00,62.47
2018-12-15 15:00:00+00:00,67.44
2018-12-15 16:00:00+00:00,71.1
2018-12-15 17:00:00+00:00,70.1
2018-12-15 18:00:00+00:00,69.44
2018-12-15 19:00:00+00:00,67.0
2018-12-15 20:00:00+00:00,61.03
2018-12-15 21:00:00+00:00,60.47
2018-12-15 22:00:00+00:00,59.4
2019-01-13 23:00:00+00:00,53.06
2019-01-14 00:00:00+00:00,49.12
2019-01-14 01:00:00+00:00,40.0
2019-01-14 02:00:00+00:00,40.0
2019-01-14 03:00:00+00:00,39.75
2019-01-14 04:00:00+00:00,47.38
2019-01-14 05:00:00+00:00,61.12
2019-01-14 06:00:00+00:00,67.06
2019-01-14 07:00:00+00:00,74.3
2019-01-14 08:00:00+00:00,77.7
2019-01-14 09:00:00+00:00,76.2
2019-01-14 10:00:00+00:00,74.06
2019-01-14 11:00:00+00:00,67.8
2019-01-14 12:00:00+00:00,66.56
2019-01-14 13:00:00+00:00,69.0
2019-01-14 14:00:00+00:00,74.06
2019-01-14 15:00:00+00:00,77.7
2019-01-14 16:00:00+00:00,87.0
2019-01-14 17:00:00+00:00,78.2
2019-01-14 18:00:00+00:00,77.6
2019-01-14 19:00:00+00:00,71.8
2019-01-14 20:00:00+00:00,66.56
2019-01-14 21:00:00+00:00,63.53
2019-01-14 22:00:00+00:00,59.44
2019-02-12 23:00:00+00:00,47.0
2019-02-13 00:00:00+00:00,44.62
2019-02-13 01:00:00+00:00,41.28
2019-02-13 02:00:00+00:00,41.16
2019-02-13 03:00:00+00:00,40.0
2019-02-13 04:00:00+00:00,46.12
2019-02-13 05:00:00+00:00,55.62
2019-02-13 06:00:00+00:00,61.2
2019-02-13 07:00:00+00:00,67.0
2019-02-13 08:00:00+00:00,62.9
2019-02-13 09:00:00+00:00,58.22
2019-02-13 10:00:00+00:00,54.4
2019-02-13 11:00:00+00:00,51.03
2019-02-13 12:00:00+00:00,49.4
2019-02-13 13:00:00+00:00,51.5
2019-02-13 14:00:00+00:00,55.0
2019-02-13 15:00:00+00:00,58.7
2019-02-13 16:00:00+00:00,67.0
2019-02-13 17:00:00+00:00,80.0
2019-02-13 18:00:00+00:00,76.0
2019-02-13 19:00:00+00:00,62.53
2019-02-13 20:00:00+00:00,58.22
2019-02-13 21:00:00+00:00,53.66
2019-02-13 22:00:00+00:00,49.03
2019-03-14 23:00:00+00:00,52.2
2019-03-15 00:00:00+00:00,50.56
2019-03-15 01:00:00+00:00,46.3
2019-03-15 02:00:00+00:00,45.88
2019-03-15 03:00:00+00:00,46.38
2019-03-15 04:00:00+00:00,52.03
2019-03-15 05:00:00+00:00,60.66
2019-03-15 06:00:00+00:00,65.0
2019-03-15 07:00:00+00:00,71.06
2019-03-15 08:00:00+00:00,62.25
2019-03-15 09:00:00+00:00,56.1
2019-03-15 10:00:00+00:00,52.3
2019-03-15 11:00:00+00:00,47.84
2019-03-15 12:00:00+00:00,47.78
2019-03-15 13:00:00+00:00,52.2
2019-03-15 14:00:00+00:00,57.12
2019-03-15 15:00:00+00:00,63.7
2019-03-15 16:00:00+00:00,72.6
2019-03-15 17:00:00+00:00,73.1
2019-03-15 18:00:00+00:00,75.75
2019-03-15 19:00:00+00:00,72.6
2019-03-15 20:00:00+00:00,64.9
2019-03-15 21:00:00+00:00,56.1
2019-03-15 22:00:00+00:00,50.0
2019-04-13 23:00:00+00:00,54.12
2019-04-14 00:00:00+00:00,53.62
2019-04-14 01:00:00+00:00,52.8
2019-04-14 02:00:00+00:00,52.8
2019-04-14 03:00:00+00:00,52.8
2019-04-14 04:00:00+00:00,53.97
2019-04-14 05:00:00+00:00,53.97
2019-04-14 06:00:00+00:00,53.97
2019-04-14 07:00:00+00:00,57.62
2019-04-14 08:00:00+00:00,61.88
2019-04-14 09:00:00+00:00,59.88
2019-04-14 10:00:00+00:00,58.94
2019-04-14 11:00:00+00:00,54.88
2019-04-14 12:00:00+00:00,53.62
2019-04-14 13:00:00+00:00,53.97
2019-04-14 14:00:00+00:00,54.88
2019-04-14 15:00:00+00:00,54.3
2019-04-14 16:00:00+00:00,55.25
2019-04-14 17:00:00+00:00,58.12
2019-04-14 18:00:00+00:00,62.0
2019-04-14 19:00:00+00:00,58.72
2019-04-14 20:00:00+00:00,57.4
2019-04-14 21:00:00+00:00,52.8
2019-04-14 22:00:00+00:00,53.97
2019-05-13 23:00:00+00:00,51.44
2019-05-14 00:00:00+00:00,50.2
2019-05-14 01:00:00+00:00,50.0
2019-05-14 02:00:00+00:00,47.84
2019-05-14 03:00:00+00:00,50.22
2019-05-14 04:00:00+00:00,52.56
2019-05-14 05:00:00+00:00,57.6
2019-05-14 06:00:00+00:00,58.38
2019-05-14 07:00:00+00:00,57.56
2019-05-14 08:00:00+00:00,56.2
2019-05-14 09:00:00+00:00,55.06
2019-05-14 10:00:00+00:00,51.0
2019-05-14 11:00:00+00:00,50.8
2019-05-14 12:00:00+00:00,53.6
2019-05-14 13:00:00+00:00,52.3
2019-05-14 14:00:00+00:00,54.12
2019-05-14 15:00:00+00:00,54.97
2019-05-14 16:00:00+00:00,55.62
2019-05-14 17:00:00+00:00,57.56
2019-05-14 18:00:00+00:00,57.6
2019-05-14 19:00:00+00:00,57.56
2019-05-14 20:00:00+00:00,53.22
2019-05-14 21:00:00+00:00,49.25
2019-05-14 22:00:00+00:00,50.78
2019-06-12 23:00:00+00:00,30.02
2019-06-13 00:00:00+00:00,30.0
2019-06-13 01:00:00+00:00,28.34
2019-06-13 02:00:00+00:00,28.31
2019-06-13 03:00:00+00:00,30.0
2019-06-13 04:00:00+00:00,42.56
2019-06-13 05:00:00+00:00,50.78
2019-06-13 06:00:00+00:00,58.28
2019-06-13 07:00:00+00:00,55.94
2019-06-13 08:00:00+00:00,52.1
2019-06-13 09:00:00+00:00,50.7
2019-06-13 10:00:00+00:00,44.72
2019-06-13 11:00:00+00:00,44.88
2019-06-13 12:00:00+00:00,51.7
2019-06-13 13:00:00+00:00,52.6
2019-06-13 14:00:00+00:00,58.28
2019-06-13 15:00:00+00:00,55.78
2019-06-13 16:00:00+00:00,55.84
2019-06-13 17:00:00+00:00,59.9
2019-06-13 18:00:00+00:00,59.97
2019-06-13 19:00:00+00:00,56.28
2019-06-13 20:00:00+00:00,47.56
2019-06-13 21:00:00+00:00,41.88
2019-06-13 22:00:00+00:00,33.44
2019-07-12 23:00:00+00:00,49.66
2019-07-13 00:00:00+00:00,44.0
2019-07-13 01:00:00+00:00,46.0
2019-07-13 02:00:00+00:00,44.0
2019-07-13 03:00:00+00:00,41.0
2019-07-13 04:00:00+00:00,43.3
2019-07-13 05:00:00+00:00,47.3
2019-07-13 06:00:00+00:00,48.0
2019-07-13 07:00:00+00:00,48.0
2019-07-13 08:00:00+00:00,45.25
2019-07-13 09:00:00+00:00,42.2
2019-07-13 10:00:00+00:00,41.28
2019-07-13 11:00:00+00:00,40.0
2019-07-13 12:00:00+00:00,39.78
2019-07-13 13:00:00+00:00,39.9
2019-07-13 14:00:00+00:00,40.16
2019-07-13 15:00:00+00:00,42.12
2019-07-13 16:00:00+00:00,44.53
2019-07-13 17:00:00+00:00,48.75
2019-07-13 18:00:00+00:00,48.0
2019-07-13 19:00:00+00:00,51.0
2019-07-13 20:00:00+00:00,46.84
2019-07-13 21:00:00+00:00,42.72
2019-07-13 22:00:00+00:00,40.5
2019-08-11 23:00:00+00:00,41.0
2019-08-12 00:00:00+00:00,39.94
2019-08-12 01:00:00+00:00,39.94
2019-08-12 02:00:00+00:00,38.38
2019-08-12 03:00:00+00:00,39.0
2019-08-12 04:00:00+00:00,44.0
2019-08-12 05:00:00+00:00,45.5
2019-08-12 06:00:00+00:00,46.0
2019-08-12 07:00:00+00:00,48.0
2019-08-12 08:00:00+00:00,47.0
2019-08-12 09:00:00+00:00,45.0
2019-08-12 10:00:00+00:00,45.0
2019-08-12 11:00:00+00:00,46.5
2019-08-12 12:00:00+00:00,50.0
2019-08-12 13:00:00+00:00,57.44
2019-08-12 14:00:00+00:00,60.6
2019-08-12 15:00:00+00:00,62.3
2019-08-12 16:00:00+00:00,65.0
2019-08-12 17:00:00+00:00,58.3
2019-08-12 18:00:00+00:00,58.3
2019-08-12 19:00:00+00:00,60.6
2019-08-12 20:00:00+00:00,50.0
2019-08-12 21:00:00+00:00,45.22
2019-08-12 22:00:00+00:00,44.0
2019-09-10 23:00:00+00:00,43.0
2019-09-11 00:00:00+00:00,41.8
2019-09-11 01:00:00+00:00,41.62
2019-09-11 02:00:00+00:00,41.8
2019-09-11 03:00:00+00:00,42.0
2019-09-11 04:00:00+00:00,47.5
2019-09-11 05:00:00+00:00,52.0
2019-09-11 06:00:00+00:00,54.0
2019-09-11 07:00:00+00:00,52.38
2019-09-11 08:00:00+00:00,47.6
2019-09-11 09:00:00+00:00,45.0
2019-09-11 10:00:00+00:00,42.47
2019-09-11 11:00:00+00:00,42.38
2019-09-11 12:00:00+00:00,44.5
2019-09-11 13:00:00+00:00,48.0
2019-09-11 14:00:00+00:00,53.62
2019-09-11 15:00:00+00:00,53.94
2019-09-11 16:00:00+00:00,55.0
2019-09-11 17:00:00+00:00,55.0
2019-09-11 18:00:00+00:00,55.66
2019-09-11 19:00:00+00:00,50.25
2019-09-11 20:00:00+00:00,46.16
2019-09-11 21:00:00+00:00,45.0
2019-09-11 22:00:00+00:00,45.66
2019-10-10 23:00:00+00:00,45.0
2019-10-11 00:00:00+00:00,44.62
2019-10-11 01:00:00+00:00,44.62
2019-10-11 02:00:00+00:00,44.78
2019-10-11 03:00:00+00:00,48.34
2019-10-11 04:00:00+00:00,68.6
2019-10-11 05:00:00+00:00,70.6
2019-10-11 06:00:00+00:00,75.1
2019-10-11 07:00:00+00:00,70.0
2019-10-11 08:00:00+00:00,70.44
2019-10-11 09:00:00+00:00,65.75
2019-10-11 10:00:00+00:00,46.8
2019-10-11 11:00:00+00:00,44.8
2019-10-11 12:00:00+00:00,58.8
2019-10-11 13:00:00+00:00,70.0
2019-10-11 14:00:00+00:00,70.0
2019-10-11 15:00:00+00:00,70.6
2019-10-11 16:00:00+00:00,70.9
2019-10-11 17:00:00+00:00,75.25
2019-10-11 18:00:00+00:00,70.9
2019-10-11 19:00:00+00:00,66.94
2019-10-11 20:00:00+00:00,49.66
2019-10-11 21:00:00+00:00,47.53
2019-10-11 22:00:00+00:00,57.88
2019-11-09 23:00:00+00:00,37.56
2019-11-10 00:00:00+00:00,35.3
2019-11-10 01:00:00+00:00,35.12
2019-11-10 02:00:00+00:00,34.22
2019-11-10 03:00:00+00:00,33.88
2019-11-10 04:00:00+00:00,35.0
2019-11-10 05:00:00+00:00,35.6
2019-11-10 06:00:00+00:00,37.53
2019-11-10 07:00:00+00:00,37.53
2019-11-10 08:00:00+00:00,39.12
2019-11-10 09:00:00+00:00,38.4
2019-11-10 10:00:00+00:00,38.84
2019-11-10 11:00:00+00:00,40.1
2019-11-10 12:00:00+00:00,37.8
2019-11-10 13:00:00+00:00,39.7
2019-11-10 14:00:00+00:00,41.34
2019-11-10 15:00:00+00:00,46.4
2019-11-10 16:00:00+00:00,52.16
2019-11-10 17:00:00+00:00,53.1
2019-11-10 18:00:00+00:00,52.5
2019-11-10 19:00:00+00:00,51.0
2019-11-10 20:00:00+00:00,47.0
2019-11-10 21:00:00+00:00,44.38
2019-11-10 22:00:00+00:00,41.16
2019-12-09 23:00:00+00:00,42.66
2019-12-10 00:00:00+00:00,39.5
2019-12-10 01:00:00+00:00,37.0
2019-12-10 02:00:00+00:00,35.4
2019-12-10 03:00:00+00:00,35.44
2019-12-10 04:00:00+00:00,40.0
2019-12-10 05:00:00+00:00,46.53
2019-12-10 06:00:00+00:00,53.88
2019-12-10 07:00:00+00:00,56.38
2019-12-10 08:00:00+00:00,54.94
2019-12-10 09:00:00+00:00,51.0
2019-12-10 10:00:00+00:00,49.9
